id,name,brand,category,price,description,stock,rating
SP0866,SmartPhone Y,NextCom,smartphone,674.74,Smartphone with long-lasting battery.,72,3.0
TV0867,Ultra TV,CinemaCo,smart_tv,2138.58,65 inch smart TV with HDR support.,157,4.1
SP0868,Fusion Phone,Futura,smartphone,1136.61,Smartphone with advanced camera system.,165,3.8
TV0869,Vivid TV,UltraVision,smart_tv,546.7,65 inch smart TV with smart connectivity.,102,0.0
SPK0870,ClearSound,BassLine,speaker,119.93,Speaker delivering crystal clear sound.,2,4.2
TV0871,Infinity TV,Spectra,smart_tv,2246.75,65 inch smart TV with HDR support.,178,3.5
LP0872,Business Mate,TechCo,laptop,554.85,15.6 inch laptop featuring high performance graphics.,192,4.0
TV0873,Ultra TV,CinemaCo,smart_tv,748.96,65 inch smart TV with HDR support.,2,0.0
SP0874,Mobile Z,NextCom,smartphone,824.26,Smartphone with 5G connectivity.,103,0.0
SPK0875,ClearSound,BassLine,speaker,283.47,Speaker delivering deep bass.,92,4.2
SP0876,Maxi Phone,TechCo,smartphone,793.81,Smartphone with 5G connectivity.,68,4.2
LP0877,Business Mate,NextGen,laptop,759.81,13.3 inch laptop featuring high performance graphics.,88,3.5
SPK0878,BoomBox,SoundCo,speaker,491.28,Speaker delivering compact design.,6,3.8
SP0879,Maxi Phone,TechCo,smartphone,402.36,Smartphone with vivid display.,68,4.0
SP0880,Mobile Z,TechCo,smartphone,536.94,Smartphone with 5G connectivity.,98,4.3
LP0881,Business Mate,TechCo,laptop,304.37,14 inch laptop featuring high performance graphics.,48,4.2
SPK0882,Bass Boost,AudioMax,speaker,431.93,Speaker delivering wireless connectivity.,136,4.5
SP0883,SmartPhone Y,RivalTech,smartphone,817.04,Smartphone with advanced camera system.,112,4.0
TV0884,Vivid TV,CinemaCo,smart_tv,2168.29,55 inch smart TV with HDR support.,142,4.2
LP0885,Performance Pro,TechCo,laptop,1429.44,13.3 inch laptop featuring high performance graphics.,190,3.8
TV0886,Infinity TV,CinemaCo,smart_tv,2421.52,55 inch smart TV with smart connectivity.,151,4.5
LP0887,Ultra Thin,EconCo,laptop,1043.77,13.3 inch laptop featuring high performance graphics.,56,3.8
SP0888,SmartPhone X,RivalTech,smartphone,1043.8,Smartphone with long-lasting battery.,14,3.0
LP0889,Performance Pro,EconCo,laptop,895.92,17 inch laptop featuring high performance graphics.,40,4.0
SPK0890,SoundWave,BassLine,speaker,247.54,Speaker delivering deep bass.,63,4.1
SPK0891,Audio Pro,BassLine,speaker,112.12,Speaker delivering deep bass.,7,3.5
SPK0892,Bass Boost,AudioMax,speaker,147.24,Speaker delivering wireless connectivity.,56,4.5
SP0893,SmartPhone X,TechCo,smartphone,325.15,Smartphone with advanced camera system.,131,0.0
SPK0894,Bass Boost,BeatBox,speaker,102.23,Speaker delivering deep bass.,189,0.0
TV0895,Infinity TV,UltraVision,smart_tv,1475.46,50 inch smart TV with 4K resolution.,139,0.0
SPK0896,Audio Pro,BassLine,speaker,267.84,Speaker delivering deep bass.,79,3.5
SP0897,Fusion Phone,RivalTech,smartphone,372.83,Smartphone with 5G connectivity.,176,4.1
SP0898,SmartPhone X,Futura,smartphone,1118.14,Smartphone with long-lasting battery.,115,4.0
SPK0899,Audio Pro,BeatBox,speaker,334.1,Speaker delivering wireless connectivity.,32,3.9
SPK0900,BoomBox,SoundCo,speaker,80.52,Speaker delivering deep bass.,122,0.0
SP0901,SmartPhone X,RivalTech,smartphone,983.93,Smartphone with long-lasting battery.,41,4.0
TV0902,Infinity TV,CinemaCo,smart_tv,1955.02,40 inch smart TV with HDR support.,156,3.7
LP0903,Ultra Thin,TechCo,laptop,1567.19,17 inch laptop featuring long battery life.,124,3.5
SP0904,Maxi Phone,NextCom,smartphone,755.4,Smartphone with vivid display.,35,3.0
SP0905,SmartPhone Y,Futura,smartphone,558.86,Smartphone with vivid display.,159,0.0
SP0906,SmartPhone Y,RivalTech,smartphone,436.55,Smartphone with long-lasting battery.,110,4.0
SPK0907,ClearSound,SoundCo,speaker,301.2,Speaker delivering crystal clear sound.,52,0.0
SPK0908,Audio Pro,BassLine,speaker,119.84,Speaker delivering deep bass.,157,4.2
LP0909,Econo Note,NextGen,laptop,1350.63,14 inch laptop featuring long battery life.,126,3.9
TV0910,Infinity TV,Spectra,smart_tv,1765.15,75 inch smart TV with 4K resolution.,72,4.0
TV0911,Ultra TV,Spectra,smart_tv,2151.67,55 inch smart TV with HDR support.,134,3.2
SPK0912,Bass Boost,BeatBox,speaker,378.43,Speaker delivering wireless connectivity.,185,4.2
TV0913,SmartView TV,Spectra,smart_tv,302.2,55 inch smart TV with HDR support.,37,3.5
SPK0914,BoomBox,BeatBox,speaker,59.59,Speaker delivering crystal clear sound.,85,4.5
SPK0915,Bass Boost,SoundCo,speaker,294.05,Speaker delivering wireless connectivity.,105,4.2
SPK0916,BoomBox,SoundCo,speaker,223.52,Speaker delivering crystal clear sound.,92,3.5
LP0917,Econo Note,EconCo,laptop,542.25,17 inch laptop featuring lightweight design.,80,3.5
LP0918,Business Mate,TechCo,laptop,1313.52,13.3 inch laptop featuring high performance graphics.,61,4.0
SPK0919,SoundWave,SoundCo,speaker,280.67,Speaker delivering crystal clear sound.,44,4.5
TV0920,SmartView TV,UltraVision,smart_tv,1388.18,55 inch smart TV with sleek design.,61,4.8
SP0921,SmartPhone Y,NextCom,smartphone,258.71,Smartphone with long-lasting battery.,10,0.0
SP0922,Fusion Phone,TechCo,smartphone,913.71,Smartphone with advanced camera system.,174,0.0
SP0923,Fusion Phone,NextCom,smartphone,846.11,Smartphone with long-lasting battery.,166,4.5
TV0924,SmartView TV,ViewTech,smart_tv,494.54,55 inch smart TV with sleek design.,129,4.5
LP0925,Pro Book,EconCo,laptop,800.96,15.6 inch laptop featuring long battery life.,167,4.0
SPK0926,Bass Boost,AudioMax,speaker,384.91,Speaker delivering deep bass.,131,4.3
SPK0927,BoomBox,BassLine,speaker,132.2,Speaker delivering wireless connectivity.,139,3.0
TV0928,Vivid TV,ViewTech,smart_tv,1762.66,55 inch smart TV with HDR support.,118,4.2
SP0929,Fusion Phone,RivalTech,smartphone,1147.94,Smartphone with 5G connectivity.,4,4.0
SP0930,Maxi Phone,NextCom,smartphone,1053.42,Smartphone with advanced camera system.,176,3.8
SP0931,Mobile Z,NextCom,smartphone,740.92,Smartphone with long-lasting battery.,90,4.5
TV0932,Vivid TV,CinemaCo,smart_tv,2291.24,75 inch smart TV with sleek design.,34,4.5
TV0933,Vivid TV,CinemaCo,smart_tv,502.9,55 inch smart TV with HDR support.,87,4.5
LP0934,Business Mate,NextGen,laptop,1034.51,13.3 inch laptop featuring latest processor.,132,2.5
TV0935,Ultra TV,ViewTech,smart_tv,724.26,50 inch smart TV with sleek design.,72,4.3
TV0936,Ultra TV,ViewTech,smart_tv,966.21,50 inch smart TV with smart connectivity.,6,3.8
SPK0937,Bass Boost,SoundCo,speaker,485.13,Speaker delivering crystal clear sound.,174,4.0
SP0938,Fusion Phone,Futura,smartphone,612.37,Smartphone with vivid display.,114,4.3
TV0939,Vivid TV,Spectra,smart_tv,1344.8,40 inch smart TV with smart connectivity.,24,4.5
TV0940,Cinema TV,ViewTech,smart_tv,2061.63,50 inch smart TV with sleek design.,113,4.5
SPK0941,SoundWave,AudioMax,speaker,490.2,Speaker delivering crystal clear sound.,142,4.0
SP0942,Fusion Phone,Futura,smartphone,1105.75,Smartphone with long-lasting battery.,65,3.5
SPK0943,SoundWave,SoundCo,speaker,451.15,Speaker delivering wireless connectivity.,59,4.0
TV0944,Cinema TV,Spectra,smart_tv,1305.49,65 inch smart TV with 4K resolution.,121,3.5
SPK0945,Audio Pro,AudioMax,speaker,382.79,Speaker delivering compact design.,170,4.0
SPK0946,SoundWave,BeatBox,speaker,280.54,Speaker delivering deep bass.,61,4.0
LP0947,Business Mate,NextGen,laptop,1136.71,13.3 inch laptop featuring long battery life.,104,3.5
SP0948,SmartPhone X,Futura,smartphone,943.12,Smartphone with advanced camera system.,149,3.5
SP0949,SmartPhone Y,TechCo,smartphone,641.85,Smartphone with vivid display.,180,3.8
LP0950,Business Mate,NextGen,laptop,808.96,15.6 inch laptop featuring lightweight design.,168,3.2
SPK0951,Audio Pro,SoundCo,speaker,386.19,Speaker delivering crystal clear sound.,114,4.0
SPK0952,Bass Boost,SoundCo,speaker,353.54,Speaker delivering compact design.,151,4.0
SPK0953,Bass Boost,BeatBox,speaker,216.43,Speaker delivering deep bass.,19,4.0
LP0954,Pro Book,NextGen,laptop,837.91,14 inch laptop featuring latest processor.,92,5.0
SPK0955,ClearSound,SoundCo,speaker,95.49,Speaker delivering deep bass.,192,4.0
TV0956,Ultra TV,ViewTech,smart_tv,1177.31,65 inch smart TV with HDR support.,126,3.8
LP0957,Pro Book,UltraComp,laptop,1029.69,17 inch laptop featuring high performance graphics.,196,3.5
SPK0958,Audio Pro,BeatBox,speaker,232.39,Speaker delivering compact design.,72,4.0
SP0959,SmartPhone Y,TechCo,smartphone,738.37,Smartphone with vivid display.,27,3.7
SP0960,Mobile Z,TechCo,smartphone,1078.32,Smartphone with 5G connectivity.,53,3.0
SP0961,SmartPhone Y,RivalTech,smartphone,420.43,Smartphone with vivid display.,180,3.5
SP0962,Maxi Phone,NextCom,smartphone,234.67,Smartphone with vivid display.,45,0.0
SPK0963,Bass Boost,SoundCo,speaker,364.92,Speaker delivering compact design.,161,4.7
TV0964,SmartView TV,ViewTech,smart_tv,2752.14,55 inch smart TV with HDR support.,6,0.0
SPK0965,Audio Pro,SoundCo,speaker,360.82,Speaker delivering crystal clear sound.,27,4.5
SPK0966,Audio Pro,BeatBox,speaker,447.11,Speaker delivering wireless connectivity.,128,5.0
SP0967,Fusion Phone,TechCo,smartphone,827.99,Smartphone with advanced camera system.,39,4.2
LP0968,Pro Book,EconCo,laptop,1524.42,15.6 inch laptop featuring lightweight design.,94,4.0
TV0969,Cinema TV,CinemaCo,smart_tv,1852.32,55 inch smart TV with HDR support.,108,0.0
LP0970,Ultra Thin,UltraComp,laptop,1282.87,14 inch laptop featuring high performance graphics.,197,3.8
LP0971,Ultra Thin,EconCo,laptop,815.74,15.6 inch laptop featuring high performance graphics.,136,4.0
SP0972,SmartPhone Y,NextCom,smartphone,812.01,Smartphone with vivid display.,183,4.1
TV0973,SmartView TV,Spectra,smart_tv,361.94,50 inch smart TV with smart connectivity.,29,3.9
SPK0974,BoomBox,AudioMax,speaker,439.05,Speaker delivering compact design.,86,3.5
LP0975,Performance Pro,UltraComp,laptop,1184.88,17 inch laptop featuring long battery life.,9,0.0
SP0976,Maxi Phone,RivalTech,smartphone,600.84,Smartphone with vivid display.,12,3.2
SPK0977,SoundWave,SoundCo,speaker,327.38,Speaker delivering crystal clear sound.,26,3.7
TV0978,SmartView TV,ViewTech,smart_tv,1164.8,40 inch smart TV with sleek design.,57,3.5
SPK0979,ClearSound,BeatBox,speaker,385.88,Speaker delivering wireless connectivity.,151,3.8
SPK0980,BoomBox,BassLine,speaker,428.2,Speaker delivering compact design.,98,4.2
SPK0981,SoundWave,BassLine,speaker,110.43,Speaker delivering compact design.,70,4.5
SPK0982,SoundWave,BeatBox,speaker,100.16,Speaker delivering wireless connectivity.,93,3.8
SP0983,Maxi Phone,TechCo,smartphone,588.21,Smartphone with 5G connectivity.,4,0.0
SPK0984,Bass Boost,AudioMax,speaker,468.36,Speaker delivering crystal clear sound.,155,0.0
LP0985,Performance Pro,TechCo,laptop,555.06,15.6 inch laptop featuring long battery life.,89,3.7
SP0986,SmartPhone Y,TechCo,smartphone,362.13,Smartphone with vivid display.,83,4.2
TV0987,Vivid TV,UltraVision,smart_tv,1254.46,50 inch smart TV with 4K resolution.,100,3.6
SPK0988,Audio Pro,BeatBox,speaker,162.04,Speaker delivering compact design.,21,4.2
TV0989,Cinema TV,ViewTech,smart_tv,1646.88,75 inch smart TV with HDR support.,125,4.0
SPK0990,Audio Pro,AudioMax,speaker,255.77,Speaker delivering wireless connectivity.,14,3.8
SP0991,Fusion Phone,NextCom,smartphone,1065.91,Smartphone with vivid display.,14,4.0
TV0992,Cinema TV,CinemaCo,smart_tv,935.48,65 inch smart TV with 4K resolution.,111,3.7
TV0993,Infinity TV,UltraVision,smart_tv,2475.36,55 inch smart TV with sleek design.,190,3.0
SPK0994,SoundWave,AudioMax,speaker,290.04,Speaker delivering wireless connectivity.,77,3.8
SPK0995,SoundWave,SoundCo,speaker,266.78,Speaker delivering deep bass.,41,4.8
SPK0996,ClearSound,BassLine,speaker,133.52,Speaker delivering deep bass.,74,0.0
LP0997,Business Mate,UltraComp,laptop,1297.95,13.3 inch laptop featuring lightweight design.,141,3.9
TV0998,Vivid TV,UltraVision,smart_tv,871.82,65 inch smart TV with smart connectivity.,182,3.5
TV0999,Infinity TV,UltraVision,smart_tv,574.24,40 inch smart TV with 4K resolution.,172,4.0
TV1000,SmartView TV,ViewTech,smart_tv,2563.34,55 inch smart TV with 4K resolution.,9,3.5
SP1001,SmartPhone Y,TechCo,smartphone,1073.34,Smartphone with 5G connectivity.,150,0.0
TV1002,Cinema TV,Spectra,smart_tv,354.34,40 inch smart TV with smart connectivity.,28,4.3
TV1003,Ultra TV,UltraVision,smart_tv,2804.68,65 inch smart TV with smart connectivity.,31,4.0
LP1004,Pro Book,UltraComp,laptop,624.83,14 inch laptop featuring lightweight design.,24,0.0
LP1005,Pro Book,TechCo,laptop,1014.27,15.6 inch laptop featuring lightweight design.,66,3.8
SPK1006,Bass Boost,BassLine,speaker,351.13,Speaker delivering compact design.,83,3.8
TV1007,Ultra TV,CinemaCo,smart_tv,1641.16,40 inch smart TV with HDR support.,22,0.0
TV1008,Infinity TV,CinemaCo,smart_tv,632.49,40 inch smart TV with 4K resolution.,17,4.2
LP1009,Business Mate,NextGen,laptop,330.82,13.3 inch laptop featuring long battery life.,87,0.0
SP1010,SmartPhone Y,Futura,smartphone,923.63,Smartphone with 5G connectivity.,94,3.8
TV1011,Vivid TV,Spectra,smart_tv,2036.4,55 inch smart TV with sleek design.,190,4.0
TV1012,Vivid TV,CinemaCo,smart_tv,2864.66,75 inch smart TV with 4K resolution.,42,4.5
LP1013,Business Mate,NextGen,laptop,1592.06,13.3 inch laptop featuring long battery life.,131,4.0
LP1014,Pro Book,UltraComp,laptop,1141.0,17 inch laptop featuring long battery life.,44,4.0
SP1015,Fusion Phone,TechCo,smartphone,589.41,Smartphone with 5G connectivity.,54,3.8
SPK1016,Bass Boost,AudioMax,speaker,62.83,Speaker delivering compact design.,48,4.0
LP1017,Business Mate,NextGen,laptop,835.52,17 inch laptop featuring long battery life.,163,4.0
TV1018,Ultra TV,UltraVision,smart_tv,1698.83,65 inch smart TV with 4K resolution.,138,3.8
LP1019,Business Mate,EconCo,laptop,378.67,14 inch laptop featuring long battery life.,71,3.5
SPK1020,BoomBox,AudioMax,speaker,66.15,Speaker delivering compact design.,187,4.5
TV1021,Infinity TV,Spectra,smart_tv,746.32,65 inch smart TV with HDR support.,37,0.0
SP1022,Fusion Phone,NextCom,smartphone,1026.18,Smartphone with vivid display.,84,3.5
TV1023,Ultra TV,ViewTech,smart_tv,1958.11,40 inch smart TV with 4K resolution.,83,4.0
LP1024,Business Mate,TechCo,laptop,1649.67,15.6 inch laptop featuring long battery life.,184,4.2
SP1025,Fusion Phone,TechCo,smartphone,593.1,Smartphone with long-lasting battery.,29,4.5
SP1026,Fusion Phone,Futura,smartphone,663.81,Smartphone with long-lasting battery.,168,4.0
SP1027,SmartPhone X,RivalTech,smartphone,405.57,Smartphone with vivid display.,54,4.3
SPK1028,Bass Boost,SoundCo,speaker,101.0,Speaker delivering wireless connectivity.,63,4.2
LP1029,Ultra Thin,EconCo,laptop,589.54,14 inch laptop featuring lightweight design.,127,0.0
SP1030,SmartPhone Y,NextCom,smartphone,1058.61,Smartphone with long-lasting battery.,98,4.5
TV1031,Ultra TV,ViewTech,smart_tv,2007.49,40 inch smart TV with HDR support.,43,3.5
SP1032,SmartPhone Y,Futura,smartphone,351.5,Smartphone with vivid display.,75,4.0
LP1033,Business Mate,NextGen,laptop,702.26,17 inch laptop featuring long battery life.,157,0.0
TV1034,Ultra TV,UltraVision,smart_tv,2917.19,65 inch smart TV with 4K resolution.,107,4.0
TV1035,Infinity TV,Spectra,smart_tv,2225.61,50 inch smart TV with HDR support.,118,4.0
SPK1036,Bass Boost,SoundCo,speaker,352.32,Speaker delivering deep bass.,128,4.1
SP1037,SmartPhone X,TechCo,smartphone,918.68,Smartphone with 5G connectivity.,175,0.0
SP1038,Fusion Phone,RivalTech,smartphone,404.84,Smartphone with 5G connectivity.,175,0.0
TV1039,Ultra TV,ViewTech,smart_tv,1614.72,65 inch smart TV with HDR support.,38,3.2
SPK1040,BoomBox,AudioMax,speaker,104.22,Speaker delivering deep bass.,123,0.0
TV1041,Vivid TV,ViewTech,smart_tv,2708.86,50 inch smart TV with smart connectivity.,18,3.8
SP1042,SmartPhone X,NextCom,smartphone,428.1,Smartphone with vivid display.,165,4.0
LP1043,Ultra Thin,TechCo,laptop,496.92,15.6 inch laptop featuring high performance graphics.,128,3.5
SP1044,Maxi Phone,NextCom,smartphone,308.93,Smartphone with 5G connectivity.,159,3.5
SP1045,SmartPhone Y,TechCo,smartphone,408.06,Smartphone with long-lasting battery.,105,4.0
LP1046,Ultra Thin,UltraComp,laptop,1035.37,15.6 inch laptop featuring latest processor.,2,0.0
TV1047,Cinema TV,ViewTech,smart_tv,1629.42,55 inch smart TV with HDR support.,170,0.0
LP1048,Ultra Thin,NextGen,laptop,1073.3,13.3 inch laptop featuring lightweight design.,113,4.2
TV1049,Infinity TV,ViewTech,smart_tv,1332.63,65 inch smart TV with HDR support.,56,3.5
SPK1050,Bass Boost,AudioMax,speaker,286.68,Speaker delivering crystal clear sound.,199,4.0
SP1051,Maxi Phone,TechCo,smartphone,248.38,Smartphone with advanced camera system.,193,5.0
SPK1052,Audio Pro,AudioMax,speaker,74.96,Speaker delivering deep bass.,155,4.4
SP1053,Mobile Z,RivalTech,smartphone,426.06,Smartphone with vivid display.,64,3.5
SP1054,SmartPhone Y,NextCom,smartphone,397.14,Smartphone with vivid display.,32,0.0
SPK1055,SoundWave,SoundCo,speaker,376.39,Speaker delivering crystal clear sound.,79,4.3
LP1056,Econo Note,NextGen,laptop,1950.3,17 inch laptop featuring latest processor.,64,3.5
LP1057,Pro Book,TechCo,laptop,338.41,14 inch laptop featuring lightweight design.,174,0.0
SPK1058,SoundWave,SoundCo,speaker,153.04,Speaker delivering wireless connectivity.,89,3.5
SPK1059,Audio Pro,BassLine,speaker,164.29,Speaker delivering wireless connectivity.,78,0.0
SPK1060,ClearSound,AudioMax,speaker,265.94,Speaker delivering wireless connectivity.,95,4.5
TV1061,Ultra TV,ViewTech,smart_tv,1012.79,65 inch smart TV with smart connectivity.,36,4.0
SP1062,Mobile Z,NextCom,smartphone,590.41,Smartphone with vivid display.,184,3.5
TV1063,Ultra TV,UltraVision,smart_tv,987.22,55 inch smart TV with sleek design.,151,4.2
SP1064,Maxi Phone,TechCo,smartphone,792.09,Smartphone with vivid display.,92,4.5
LP1065,Pro Book,EconCo,laptop,349.27,17 inch laptop featuring latest processor.,45,4.0
LP1066,Performance Pro,EconCo,laptop,1703.65,13.3 inch laptop featuring latest processor.,117,4.0
LP1067,Performance Pro,NextGen,laptop,1069.52,14 inch laptop featuring lightweight design.,126,4.5
SPK1068,ClearSound,BassLine,speaker,154.99,Speaker delivering compact design.,163,0.0
TV1069,Ultra TV,UltraVision,smart_tv,2625.86,55 inch smart TV with 4K resolution.,127,3.5
TV1070,Cinema TV,ViewTech,smart_tv,1055.11,75 inch smart TV with HDR support.,153,0.0
SP1071,Mobile Z,NextCom,smartphone,970.71,Smartphone with vivid display.,77,3.5
LP1072,Pro Book,EconCo,laptop,511.51,13.3 inch laptop featuring high performance graphics.,106,4.5
LP1073,Ultra Thin,UltraComp,laptop,358.43,17 inch laptop featuring latest processor.,4,4.2
TV1074,Infinity TV,ViewTech,smart_tv,2964.5,50 inch smart TV with sleek design.,19,3.5
TV1075,Ultra TV,UltraVision,smart_tv,2395.01,50 inch smart TV with smart connectivity.,116,0.0
TV1076,Infinity TV,UltraVision,smart_tv,2139.48,50 inch smart TV with sleek design.,164,3.5
SP1077,Mobile Z,NextCom,smartphone,944.89,Smartphone with vivid display.,15,4.5
SP1078,Maxi Phone,Futura,smartphone,635.9,Smartphone with advanced camera system.,34,3.8
SPK1079,ClearSound,BassLine,speaker,50.36,Speaker delivering deep bass.,186,4.5
SPK1080,BoomBox,BassLine,speaker,229.23,Speaker delivering wireless connectivity.,107,3.5
SPK1081,ClearSound,BeatBox,speaker,304.3,Speaker delivering crystal clear sound.,5,4.5
TV1082,Vivid TV,CinemaCo,smart_tv,1773.97,55 inch smart TV with 4K resolution.,137,4.2
SP1083,Fusion Phone,Futura,smartphone,435.09,Smartphone with vivid display.,142,0.0
SPK1084,Audio Pro,BassLine,speaker,312.52,Speaker delivering compact design.,2,0.0
SPK1085,Bass Boost,BassLine,speaker,200.32,Speaker delivering deep bass.,181,4.2
SP1086,Fusion Phone,TechCo,smartphone,424.63,Smartphone with advanced camera system.,145,3.5
SPK1087,BoomBox,BeatBox,speaker,162.19,Speaker delivering crystal clear sound.,111,3.8
TV1088,Infinity TV,CinemaCo,smart_tv,2354.97,55 inch smart TV with 4K resolution.,29,3.0
SP1089,Maxi Phone,RivalTech,smartphone,492.03,Smartphone with advanced camera system.,48,3.5
TV1090,Infinity TV,Spectra,smart_tv,1915.0,55 inch smart TV with HDR support.,190,0.0
TV1091,Ultra TV,UltraVision,smart_tv,1353.22,65 inch smart TV with 4K resolution.,125,4.0
TV1092,Ultra TV,UltraVision,smart_tv,1557.29,55 inch smart TV with sleek design.,185,4.5
SPK1093,ClearSound,BassLine,speaker,445.46,Speaker delivering deep bass.,72,4.0
SPK1094,Audio Pro,BeatBox,speaker,488.59,Speaker delivering compact design.,22,4.0
SP1095,SmartPhone X,TechCo,smartphone,761.28,Smartphone with advanced camera system.,66,4.3
SPK1096,ClearSound,BeatBox,speaker,125.28,Speaker delivering wireless connectivity.,78,4.5
SPK1097,BoomBox,BassLine,speaker,109.44,Speaker delivering crystal clear sound.,63,3.5
TV1098,Ultra TV,CinemaCo,smart_tv,867.07,50 inch smart TV with 4K resolution.,171,4.0
LP1099,Econo Note,UltraComp,laptop,1230.58,17 inch laptop featuring lightweight design.,142,0.0
SPK1100,Bass Boost,SoundCo,speaker,157.94,Speaker delivering compact design.,9,4.0
TV1101,Vivid TV,Spectra,smart_tv,555.13,75 inch smart TV with HDR support.,176,0.0
TV1102,Cinema TV,UltraVision,smart_tv,520.67,40 inch smart TV with sleek design.,2,4.2
SPK1103,SoundWave,BassLine,speaker,424.06,Speaker delivering wireless connectivity.,57,3.2
TV1104,SmartView TV,CinemaCo,smart_tv,1302.91,50 inch smart TV with 4K resolution.,111,4.5
TV1105,Ultra TV,Spectra,smart_tv,346.96,50 inch smart TV with HDR support.,26,4.0
LP1106,Econo Note,NextGen,laptop,345.05,15.6 inch laptop featuring lightweight design.,115,4.0
TV1107,Infinity TV,ViewTech,smart_tv,1979.6,65 inch smart TV with 4K resolution.,70,4.0
SP1108,SmartPhone X,RivalTech,smartphone,1124.39,Smartphone with vivid display.,136,4.0
SP1109,Maxi Phone,Futura,smartphone,325.44,Smartphone with 5G connectivity.,182,4.0
LP1110,Ultra Thin,TechCo,laptop,875.51,17 inch laptop featuring long battery life.,199,3.7
LP1111,Econo Note,EconCo,laptop,877.16,14 inch laptop featuring long battery life.,121,4.0
SP1112,SmartPhone Y,NextCom,smartphone,883.17,Smartphone with long-lasting battery.,99,4.5
TV1113,Ultra TV,CinemaCo,smart_tv,2892.02,50 inch smart TV with smart connectivity.,180,4.0
SP1114,SmartPhone X,RivalTech,smartphone,700.99,Smartphone with vivid display.,198,4.0
SPK1115,ClearSound,BassLine,speaker,332.22,Speaker delivering wireless connectivity.,118,4.3
LP1116,Business Mate,TechCo,laptop,717.55,17 inch laptop featuring long battery life.,110,4.0
LP1117,Pro Book,UltraComp,laptop,560.8,13.3 inch laptop featuring latest processor.,20,4.5
TV1118,Vivid TV,Spectra,smart_tv,2499.34,55 inch smart TV with 4K resolution.,36,4.4
LP1119,Business Mate,EconCo,laptop,1721.48,13.3 inch laptop featuring lightweight design.,52,3.9
SP1120,Fusion Phone,RivalTech,smartphone,873.76,Smartphone with vivid display.,35,4.5
SPK1121,BoomBox,BeatBox,speaker,89.83,Speaker delivering compact design.,81,3.8
SPK1122,BoomBox,BassLine,speaker,460.08,Speaker delivering wireless connectivity.,58,0.0
SP1123,Fusion Phone,Futura,smartphone,333.64,Smartphone with 5G connectivity.,120,3.2
SPK1124,ClearSound,AudioMax,speaker,413.77,Speaker delivering deep bass.,41,4.3
TV1125,Vivid TV,CinemaCo,smart_tv,2496.8,50 inch smart TV with HDR support.,23,3.8
LP1126,Performance Pro,UltraComp,laptop,620.38,15.6 inch laptop featuring lightweight design.,140,0.0
SPK1127,ClearSound,SoundCo,speaker,266.97,Speaker delivering wireless connectivity.,46,4.0
SPK1128,SoundWave,SoundCo,speaker,206.81,Speaker delivering wireless connectivity.,92,4.2
LP1129,Ultra Thin,NextGen,laptop,1670.7,14 inch laptop featuring latest processor.,21,4.4
TV1130,Cinema TV,Spectra,smart_tv,1961.88,55 inch smart TV with sleek design.,83,3.0
SPK1131,Audio Pro,BeatBox,speaker,387.68,Speaker delivering deep bass.,127,0.0
LP1132,Econo Note,EconCo,laptop,837.54,15.6 inch laptop featuring long battery life.,93,3.8
SPK1133,Audio Pro,AudioMax,speaker,430.23,Speaker delivering deep bass.,67,4.8
TV1134,Cinema TV,ViewTech,smart_tv,1101.98,75 inch smart TV with 4K resolution.,43,0.0
SP1135,SmartPhone X,TechCo,smartphone,1182.85,Smartphone with long-lasting battery.,154,4.2
TV1136,Infinity TV,CinemaCo,smart_tv,783.79,50 inch smart TV with HDR support.,188,3.8
LP1137,Ultra Thin,NextGen,laptop,1823.02,17 inch laptop featuring long battery life.,101,4.8
LP1138,Business Mate,EconCo,laptop,1310.63,17 inch laptop featuring latest processor.,177,3.7
TV1139,Ultra TV,CinemaCo,smart_tv,2585.87,50 inch smart TV with 4K resolution.,178,4.5
TV1140,Ultra TV,Spectra,smart_tv,487.54,40 inch smart TV with sleek design.,103,3.8
SPK1141,Bass Boost,SoundCo,speaker,227.89,Speaker delivering crystal clear sound.,149,4.1
TV1142,SmartView TV,CinemaCo,smart_tv,1852.47,75 inch smart TV with 4K resolution.,92,4.0
TV1143,Ultra TV,ViewTech,smart_tv,2515.8,65 inch smart TV with sleek design.,56,4.3
LP1144,Business Mate,UltraComp,laptop,1378.58,13.3 inch laptop featuring latest processor.,90,4.1
LP1145,Ultra Thin,TechCo,laptop,1703.68,13.3 inch laptop featuring high performance graphics.,197,4.0
TV1146,Ultra TV,ViewTech,smart_tv,1612.6,65 inch smart TV with smart connectivity.,55,3.2
LP1147,Econo Note,UltraComp,laptop,1037.24,15.6 inch laptop featuring high performance graphics.,144,3.9
SP1148,SmartPhone Y,RivalTech,smartphone,288.48,Smartphone with long-lasting battery.,180,4.3
LP1149,Pro Book,EconCo,laptop,1171.48,17 inch laptop featuring long battery life.,133,4.0
SPK1150,ClearSound,SoundCo,speaker,218.18,Speaker delivering wireless connectivity.,116,3.0
SPK1151,Bass Boost,BassLine,speaker,135.94,Speaker delivering compact design.,68,4.2
TV1152,Ultra TV,UltraVision,smart_tv,2180.3,55 inch smart TV with smart connectivity.,96,0.0
SP1153,Fusion Phone,TechCo,smartphone,541.82,Smartphone with advanced camera system.,23,4.2
SPK1154,SoundWave,BassLine,speaker,453.0,Speaker delivering deep bass.,192,4.5
